pos,Property Name,Price,HouseType,Areainsqft,NoofBedrooms,NoofBathrooms,NoofReceptions,Location,City/County,PostalCode,lat,long,n_pois,distance_to_london,District_x,NCrime,DisToHospital,DisToSubway,DisToShool,HouseTypeLabel,Postcode,District_y,PostalCodeLabel
2814.0,Sigdon Road,1150000.0,House,1398.0,3.0,3.0,3.0,Hackney,London,E8 1AP,51.549539,-0.063021,6204.0,5.838591655771058,Hackney,35196.0,1.214938792618954,2.8612764039453817,0.168823565440032,3,E8 1AP,Hackney,32292
2815.0,Weston Road,595000.0,Flat / Apartment,702.0,2.0,2.0,2.0,Chiswick,London,W4 5NH,51.498464,-0.27091,867.0,10.686340304561616,Ealing,35050.269230769234,3.0756156014460374,0.7887284354641209,1.794384690902174,2,W4 5NH,Ealing,173069
2816.0,Princes Gate,7500000.0,Flat / Apartment,2290.0,3.0,3.0,3.0,,London,SW7 1QJ,51.501363,-0.169223,8406.0,3.673983529070586,Westminster,77772.0,1.2292542397754356,0.4445288167377177,0.8796591811642278,2,SW7 1QJ,Westminster,140982
2817.0,Westover Hill,4850000.0,House,5613.0,5.0,5.0,5.0,Hampstead,London,NW3 7UH,51.564955,-0.192096,396.0,7.995767614837727,Barnet,32296.0,2.200183244516121,2.150786456663309,2.654101496786845,3,NW3 7UH,Barnet,85818
2818.0,Rusholme Road,3195000.0,House,4923.0,6.0,6.0,6.0,Putney,London,SW15 3JX,51.453691,-0.213965,2866.0,9.13328889660316,Wandsworth,27388.0,0.155712948411154,1.6332326975194056,1.0587624412660404,3,SW15 3JX,Wandsworth,127157
2820.0,Sudbrook Lane,3100000.0,House,3080.0,5.0,5.0,5.0,Richmond,Surrey,TW10 7AY,51.443798,-0.302244,1481.0,14.755257268300976,Richmond upon Thames,13431.0,3.4178770751116274,2.1619886394793806,1.917782191280625,3,TW10 7AY,Richmond upon Thames,144678
2821.0,Cedars Mews,2295000.0,House,2454.0,4.0,4.0,4.0,,London,SW4 0QD,51.462202,-0.148721,6823.0,5.713743464039823,Lambeth,36982.0,1.5174624506154468,1.0540114163985308,2.2709748158915053,3,SW4 0QD,Lambeth,138271
2822.0,Endlesham Road,2800000.0,House,2872.0,5.0,5.0,5.0,,London,SW12 8JL,51.446312,-0.154375,643.0,7.506624845110312,Wandsworth,27388.0,2.2577733282928234,0.8165097996669495,2.3024804904863605,3,SW12 8JL,Wandsworth,125568
2823.0,Kingswood Road,1450000.0,House,2147.0,3.0,3.0,3.0,,London,SW19 3ND,51.415241,-0.204088,324.0,12.105730864043675,Merton,15374.0,2.291312083117884,0.7495744916202687,0.6531324974202942,3,SW19 3ND,Merton,131973
2825.0,Homestead Road,625000.0,Flat / Apartment,537.0,2.0,2.0,2.0,Fulham,London,SW6 7DB,51.47988,-0.204704,6188.0,6.87824238061149,Hammersmith and Fulham,24060.0,1.3201128076623323,1.2526900895234148,1.3517170245868964,2,SW6 7DB,Hammersmith and Fulham,140642
2826.0,Chaucer Road,1000000.0,House,1502.0,3.0,3.0,3.0,,London,W3 6DP,51.509417,-0.268521,4762.0,10.443780460407709,Ealing,35050.269230769234,2.320586547011436,1.092235345084347,2.0511616061265654,3,W3 6DP,Ealing,171245
2829.0,Moira Court,425000.0,Flat / Apartment,590.0,2.0,2.0,2.0,Balham High Road,London,SW17 7AQ,51.438255,-0.158452,9792.0,8.446234415054402,Wandsworth,27388.0,1.585751929890574,0.2899801113352577,2.597987541769936,2,SW17 7AQ,Wandsworth,129573
2830.0,Hannaford Walk,349995.0,Flat / Apartment,486.0,1.0,1.0,1.0,,London,E3 3TF,51.524235,-0.014722,8866.0,7.351344943347147,Tower Hamlets,35904.0,1.0937920522125737,0.1518133019827293,1.359465311702522,2,E3 3TF,Tower Hamlets,28663
2831.0,Purcell Mansions,1100000.0,Flat / Apartment,1335.0,3.0,3.0,3.0, Barons Court,Fulham,W14 9TP,51.484757,-0.209626,1830.0,6.943273140115626,Hammersmith and Fulham,24060.0,0.7508855499294573,0.6794395933646236,0.7625689438509421,2,W14 9TP,Hammersmith and Fulham,161628
2832.0,Godolphin Road,1800000.0,House,2366.0,4.0,4.0,4.0,,London,W12 8JN,51.505124,-0.232622,4888.0,7.969192758004892,Hammersmith and Fulham,24060.0,1.2647015813360034,0.9728816567874234,0.4135273879581002,3,W12 8JN,Hammersmith and Fulham,160172
2833.0,Poplar Grove,1050000.0,Flat / Apartment,958.0,2.0,2.0,2.0,,London,W6 7RF,51.501129,-0.223623,3941.0,7.391427674302935,Hammersmith and Fulham,24060.0,1.4597242260317915,0.5271023433332719,0.9333442749916462,2,W6 7RF,Hammersmith and Fulham,174615
2835.0,Lonsdale Road,4500000.0,House,3908.0,6.0,6.0,6.0,Barnes,London,SW13 9JS,51.486396,-0.237049,8887.0,8.663616439720396,Richmond upon Thames,13431.0,1.0945474000136255,0.8635593340471223,0.1647250352797155,3,SW13 9JS,Richmond upon Thames,126189
2836.0,Grosvenor Gardens,1095000.0,House,1838.0,4.0,4.0,4.0,Woodford Green,Essex,IG8 0AR,51.604367,0.031604,320.0,14.776106030382415,Redbridge,25468.0,3.584254916709733,4.29265539361304,1.2050398009557988,3,IG8 0AR,Redbridge,55722
2837.0,Dolben Court,1200000.0,Flat / Apartment,1083.0,2.0,2.0,2.0,Montaigne Close,London,SW1P 4BB,51.492217,-0.130983,525.0,2.157896884954832,Westminster,77772.0,1.196519695067283,0.3865001274945062,0.8375596795544521,2,SW1P 4BB,Westminster,133810
2838.0,Kingston House South,2495000.0,Flat / Apartment,1753.0,3.0,3.0,3.0,Ennismore Gardens,London,SW7 1NF,51.500217,-0.171314,3879.0,3.8481000592910166,Westminster,77772.0,1.079033672532867,0.5704547624348628,0.6932609856139977,2,SW7 1NF,Westminster,140962
2840.0,Dalmeny Court,1500000.0,Flat / Apartment,798.0,2.0,2.0,2.0, St. James's,London,SW1Y 6BL,51.507201,-0.137387,8149.0,1.3720015065634086,Westminster,77772.0,1.4810463676358476,0.3767778904468632,0.4937501534842731,2,SW1Y 6BL,Westminster,135603
2841.0,Shirland Road,600000.0,Flat / Apartment,630.0,2.0,2.0,2.0,Maida Vale,London,W9 2EL,51.525504,-0.190863,744.0,5.342575323759558,Westminster,77772.0,1.4048600887874767,0.5990580402501112,0.1709979199964139,2,W9 2EL,Westminster,176461
2842.0,Randolph Avenue,1100000.0,Flat / Apartment,908.0,2.0,2.0,2.0,,London,W9 1PF,51.531741,-0.187872,1717.0,5.420503705818185,Westminster,77772.0,0.923278045133626,0.2552355088194812,0.3242205235644908,2,W9 1PF,Westminster,176322
2843.0,Grand Drive,575000.0,House,971.0,3.0,3.0,3.0,Raynes Park,London,SW20 9DG,51.405713,-0.229752,1198.0,13.94649535932646,Merton,15374.0,2.029089995123175,2.4663365673366897,1.1332102400365092,3,SW20 9DG,Merton,137164
2844.0,Mandalay Road,925000.0,Flat / Apartment,893.0,2.0,2.0,2.0,Clapham,London,SW4 9EE,51.455558,-0.140872,4897.0,6.245851575049491,Lambeth,36982.0,2.253923293926777,0.5599054336454117,3.025151504057848,2,SW4 9EE,Lambeth,138926
2846.0,Southwell Gardens,4750000.0,Flat / Apartment,2500.0,3.0,3.0,3.0,,London,SW7 4SB,51.496113,-0.184276,3168.0,4.843556460649955,Kensington and Chelsea,25843.0,0.5170606044137245,0.2083909043030619,0.1987415481265426,2,SW7 4SB,Kensington and Chelsea,141342
2847.0,Napier Road,2000000.0,House,2189.0,3.0,3.0,3.0,,London,W14 8LQ,51.498162,-0.207069,943.0,6.313781231473258,Kensington and Chelsea,25843.0,1.128755903376223,0.8160182444625862,0.7560431942009926,3,W14 8LQ,Kensington and Chelsea,161346
2848.0,Battersea Bridge Road,799950.0,Flat / Apartment,1040.0,2.0,2.0,2.0,,Battersea,SW11 3AS,51.475255,-0.166755,907.0,5.123469645013847,Wandsworth,27388.0,1.2799969381506953,2.020155943433524,0.3532382943043521,2,SW11 3AS,Wandsworth,124274
2849.0,Fielding Road,1300000.0,House,1347.0,3.0,3.0,3.0,Chiswick,London,W4 1DB,51.500465,-0.25791,2963.0,9.764105356182878,Ealing,35050.269230769234,2.276662631020163,1.554552793077892,1.1170776481752926,3,W4 1DB,Ealing,172165
2851.0,Great Eastern Street,1200000.0,Flat / Apartment,890.0,1.0,1.0,1.0,,London,EC2A 3EP,51.524841,-0.080708,7140.0,3.08385181664664,Hackney,35196.0,0.6949365150617045,0.4888424636439945,0.407353482401651,2,EC2A 3EP,Hackney,35540
2852.0,Nottingham Place,9250000.0,House,5139.0,4.0,4.0,4.0,,London,W1U 5LU,51.522322,-0.153466,3454.0,2.8196512072348714,Westminster,77772.0,0.0241020481060154,0.1985484476408935,0.3233856035900812,3,W1U 5LU,Westminster,168813
2855.0,Mallinson Road,925000.0,Flat / Apartment,944.0,2.0,2.0,2.0,,London,SW11 1BP,51.458088,-0.167874,515.0,6.718834973506597,Wandsworth,27388.0,0.6774636701447515,1.5173591795839638,1.1959609289674296,2,SW11 1BP,Wandsworth,123890
2856.0,Addisland Court,1450000.0,Flat / Apartment,961.0,2.0,2.0,2.0,Holland Villas Road,London,W14 8DA,51.50433,-0.212374,5713.0,6.57487586274844,Kensington and Chelsea,25843.0,1.7709756439263822,0.4360740529431685,0.0776965130622768,2,W14 8DA,Kensington and Chelsea,161264
2858.0,Ashburn Gardens,2195000.0,Flat / Apartment,1623.0,3.0,3.0,3.0,,London,SW7 4DG,51.493879,-0.185902,779.0,5.033281266789996,Kensington and Chelsea,25843.0,0.4167597313609821,0.2133850041851205,0.2338521907386605,2,SW7 4DG,Kensington and Chelsea,141259
2859.0,Bazalgette Court,550000.0,Flat / Apartment,797.0,2.0,2.0,2.0,Great West Road,London,W6 9AG,51.490854,-0.240544,1401.0,8.762180570925103,Hammersmith and Fulham,24060.0,1.4078690517279229,0.4873607795970556,0.4000405520397516,2,W6 9AG,Hammersmith and Fulham,174768
2860.0,Waldemar Avenue,1950000.0,House,2054.0,5.0,5.0,5.0,Bishops Park,Fulham,SW6 5LU,51.474116,-0.21177,361.0,7.625601606485157,Hammersmith and Fulham,24060.0,1.5505672809458653,0.7042734051394257,1.613091112460424,3,SW6 5LU,Hammersmith and Fulham,140325
2862.0,Thirsk Road,799999.0,Flat / Apartment,1090.0,2.0,2.0,2.0,,London,SW11 5SU,51.464038,-0.158523,1603.0,5.820873586582111,Wandsworth,27388.0,0.8234099423456921,1.4682681475929324,1.710256114115358,2,SW11 5SU,Wandsworth,124908
2863.0,Boyd Building,440000.0,Flat / Apartment,847.0,2.0,2.0,2.0,10 Frobisher Yard,London,E16 2GY,51.506343,0.076032,1331.0,13.483371161402292,Newham,37461.0,3.356864542957505,4.023741530893571,4.373956045831023,2,E16 2GY,Newham,24168
2864.0,Nottingham Place,3500000.0,Flat / Apartment,1956.0,3.0,3.0,3.0,Marylebone,London,W1U 5NH,51.521537,-0.15286,11.0,2.74066627015224,Westminster,77772.0,0.1056003456576271,0.2650498927878146,0.2319877555247198,2,W1U 5NH,Westminster,168823
2865.0,Craig Tower,475000.0,Flat / Apartment,895.0,2.0,2.0,2.0, Bow,London,E3 4EF,51.516898,-0.021714,2772.0,6.736178407229196,Tower Hamlets,35904.0,1.1837384877460646,1.0649524455551462,1.0280123789059346,2,E3 4EF,Tower Hamlets,28764
2866.0,Cavendish Road,825000.0,Flat / Apartment,1312.0,3.0,3.0,3.0,Brondesbury,London,NW6 7XP,51.543588,-0.206856,2830.0,7.212866608319024,Brent,31848.0,0.4735508161503914,1.0664677375537952,1.491554816872424,2,NW6 7XP,Brent,88691
2867.0,Meadowbank,3500000.0,House,2956.0,5.0,5.0,5.0,Primrose Hill,London,NW3 3AY,51.540943,-0.160323,877.0,4.532751382017842,Camden,39733.0,1.1983119048123367,0.574249385848712,0.8928431167525777,3,NW3 3AY,Camden,84974
2869.0,Draycott Place,2750000.0,Flat / Apartment,1474.0,3.0,3.0,3.0,,London,SW3 2SB,51.492373,-0.161343,8817.0,3.5787137380206686,Kensington and Chelsea,25843.0,0.7436221297628839,0.3327788930763331,1.0049672292663567,2,SW3 2SB,Kensington and Chelsea,137465
2995.0,Draycott Place,1150000.0,Flat / Apartment,682.0,1.0,1.0,1.0,,London,SW3 2SB,51.492373,-0.161343,1925.0,3.5787137380206686,Kensington and Chelsea,25843.0,0.7436221297628839,0.3327788930763331,1.0049672292663567,2,SW3 2SB,Kensington and Chelsea,137465
2870.0,Mogul Building,625000.0,Flat / Apartment,928.0,2.0,2.0,2.0, Stratford,London,E15 1FY,51.548491,-0.004119,930.0,9.001391523214785,Newham,37461.0,2.853866776931442,0.7942049341301975,0.9857632180195146,2,E15 1FY,Newham,23058
2871.0,Boat Race House,1295000.0,New development,1487.0,2.0,2.0,2.0,63 Mortlake High Street,London,SW14 8HL,51.470002,-0.263549,940.0,11.033448680245543,Richmond upon Thames,13431.0,3.4829063160215155,2.731663407802896,0.793459170108892,5,SW14 8HL,Richmond upon Thames,126520
3024.0,Boat Race House,1650000.0,New development,1887.0,2.0,2.0,2.0,63 Mortlake High Street,London,SW14 8HL,51.470002,-0.263549,8010.0,11.033448680245543,Richmond upon Thames,13431.0,3.4829063160215155,2.731663407802896,0.793459170108892,5,SW14 8HL,Richmond upon Thames,126520
3042.0,Boat Race House,1850000.0,New development,1978.0,3.0,3.0,3.0,63 Mortlake High Street,London,SW14 8HL,51.470002,-0.263549,1177.0,11.033448680245543,Richmond upon Thames,13431.0,3.4829063160215155,2.731663407802896,0.793459170108892,5,SW14 8HL,Richmond upon Thames,126520
3051.0,Boat Race House,2200000.0,Penthouse,1715.0,2.0,2.0,2.0,63 Mortlake High Street,London,SW14 8HL,51.470002,-0.263549,8712.0,11.033448680245543,Richmond upon Thames,13431.0,3.4829063160215155,2.731663407802896,0.793459170108892,6,SW14 8HL,Richmond upon Thames,126520
3052.0,Boat Race House,1800000.0,Penthouse,1490.0,2.0,2.0,2.0,63 Mortlake High Street,London,SW14 8HL,51.470002,-0.263549,2352.0,11.033448680245543,Richmond upon Thames,13431.0,3.4829063160215155,2.731663407802896,0.793459170108892,6,SW14 8HL,Richmond upon Thames,126520
3161.0,Boat Race House,1320000.0,New development,1452.0,2.0,2.0,2.0,63 Mortlake High Street,London,SW14 8HL,51.470002,-0.263549,8709.0,11.033448680245543,Richmond upon Thames,13431.0,3.4829063160215155,2.731663407802896,0.793459170108892,5,SW14 8HL,Richmond upon Thames,126520
2872.0,West Hill Road,2950000.0,House,2995.0,5.0,5.0,5.0,Putney,London,SW18 1LE,51.453512,-0.202188,4852.0,8.56960365545909,Wandsworth,27388.0,0.7147944666447257,1.6828318003994185,1.2493829114111628,3,SW18 1LE,Wandsworth,130345
2873.0,Porchester Road,899995.0,Flat / Apartment,834.0,2.0,2.0,2.0,Notting Hill,London,W2 5DP,51.516565,-0.188099,1022.0,4.916751787262905,Westminster,77772.0,0.94991216436084,0.4795169947621274,0.712214853430893,2,W2 5DP,Westminster,170690
2874.0,Alvington Crescent,1300000.0,House,1907.0,4.0,4.0,4.0,Hackney,London,E8 2NW,51.550483,-0.073395,817.0,5.48114538095636,Hackney,35196.0,1.4043622460108038,2.171421176253374,0.2585206648658422,3,E8 2NW,Hackney,32566
2875.0,Elizabeth Mews,1495000.0,House,1020.0,2.0,2.0,2.0,Belsize Park,London,NW3 4UH,51.546058,-0.162497,1831.0,5.070629382555054,Camden,39733.0,0.8593883570010884,0.6486509720082777,0.6465733047737745,3,NW3 4UH,Camden,85269
2876.0,Keble Place,795000.0,Flat / Apartment,922.0,2.0,2.0,2.0,Barnes,London,SW13 8HL,51.484595,-0.230358,5459.0,8.287727821462935,Richmond upon Thames,13431.0,0.6773208555910155,0.9616962488561748,0.5945936529928315,2,SW13 8HL,Richmond upon Thames,126101
2877.0,Chiswick Quay,1450000.0,House,2106.0,4.0,4.0,4.0,Chiswick,London,W4 3UR,51.476276,-0.271274,5752.0,11.275914561113934,Hounslow,28088.0,3.66540743291376,2.543835477978081,0.959678128178624,3,W4 3UR,Hounslow,172798
2953.0,Chiswick Quay,2250000.0,House,2469.0,4.0,4.0,4.0,,London,W4 3UR,51.476276,-0.271274,10.0,11.275914561113934,Hounslow,28088.0,3.66540743291376,2.543835477978081,0.959678128178624,3,W4 3UR,Hounslow,172798
2878.0,Sugden Road,795000.0,Flat / Apartment,860.0,2.0,2.0,2.0,,London,SW11 5ED,51.462341,-0.157569,638.0,5.956169950043795,Wandsworth,27388.0,0.9080551873503884,1.273138027478622,1.9080665101940424,2,SW11 5ED,Wandsworth,124760
2880.0,Vicarage Drive,2150000.0,House,2309.0,5.0,5.0,5.0,,London,SW14 8RX,51.459346,-0.265378,1715.0,11.673298845723782,Richmond upon Thames,13431.0,3.7567458682017176,2.535579603103532,0.976421733188196,3,SW14 8RX,Richmond upon Thames,126624
2881.0,Ivory House,825000.0,Flat / Apartment,616.0,1.0,1.0,1.0,East Smithfield,London,E1W 1AT,51.507264,-0.071732,7188.0,3.2316415168820427,Tower Hamlets,35904.0,1.0453775503214664,0.4460969689145196,0.1131874718234592,2,E1W 1AT,Tower Hamlets,26599
2882.0,Pond Place,9500000.0,House,4277.0,4.0,4.0,4.0,,London,SW3 6QJ,51.491355,-0.170939,439.0,4.208035542810701,Kensington and Chelsea,25843.0,0.1731098818605344,0.3622429859714988,0.553165291638533,3,SW3 6QJ,Kensington and Chelsea,138086
2883.0,Knivet Road,1575000.0,House,1703.0,4.0,4.0,4.0, Fulham,London,SW6 1JJ,51.482777,-0.198959,1652.0,6.373460499240066,Hammersmith and Fulham,24060.0,1.2052474075658388,0.9095076880631986,1.530037770154498,3,SW6 1JJ,Hammersmith and Fulham,139445
2884.0,Paget Place,1575000.0,House,2514.0,4.0,4.0,4.0,Kingston upon Thames,Surrey,KT2 7HZ,51.424491,-0.272653,501.0,14.33803441207615,Kingston upon Thames,13398.0,1.168854382275088,4.690053884070219,1.7527789417854975,3,KT2 7HZ,Kingston upon Thames,57738
2885.0,Wandsworth Road,1350000.0,House,1900.0,4.0,4.0,4.0,,London,SW8 3JF,51.46748,-0.145268,898.0,5.079405805846707,Lambeth,36982.0,1.7875505153583513,1.6458962471899543,2.0672999413086126,3,SW8 3JF,Lambeth,142029
2886.0,Hans Crescent,2050000.0,Flat / Apartment,1003.0,2.0,2.0,2.0,,London,SW1X 0LJ,51.499242,-0.16061,2050.0,3.179972223074292,Kensington and Chelsea,25843.0,1.2964804779907693,0.2030019847785125,1.2059450233143956,2,SW1X 0LJ,Kensington and Chelsea,135129
2887.0,Beaufort Gardens,1999950.0,Flat / Apartment,802.0,2.0,2.0,2.0,,London,SW3 1PS,51.497976,-0.163668,551.0,3.429872839392372,Kensington and Chelsea,25843.0,1.0516224475891764,0.2504624632597095,0.955972133286181,2,SW3 1PS,Kensington and Chelsea,137313
2889.0,Glenburnie Road,1275000.0,House,1445.0,3.0,3.0,3.0,,London,SW17 7NE,51.435429,-0.16513,40.0,8.90313542172332,Wandsworth,27388.0,1.0599673221696897,0.378132938717336,2.5624303954694483,3,SW17 7NE,Wandsworth,129682
2890.0,Barrowgate Road,2850000.0,House,2833.0,5.0,5.0,5.0,Chiswick,London,W4 4QU,51.488383,-0.265443,6908.0,10.507746694047704,Hounslow,28088.0,3.07017880067012,1.8877075603437905,0.8651324753827161,3,W4 4QU,Hounslow,172931
2891.0,Bath Road,3500000.0,House,3775.0,7.0,7.0,7.0,Bedford Park,London,W4 1LJ,51.496775,-0.251006,973.0,9.343148521520217,Hounslow,28088.0,2.3375734286996286,1.0915811738903518,0.4883824758360066,3,W4 1LJ,Hounslow,172238
2893.0,Bridge Street,2100000.0,House,2139.0,5.0,5.0,5.0,Chiswick,London,W4 5UF,51.493863,-0.263852,8500.0,10.276625776899328,Hounslow,28088.0,3.055742192057126,1.492373484728586,1.217790620796805,3,W4 5UF,Hounslow,173120
2894.0,Abbey Lodge,3750000.0,Flat / Apartment,2315.0,4.0,4.0,4.0, St John's Wood,London,NW8 7RJ,51.527998,-0.164565,1352.0,3.8046928141893512,Westminster,77772.0,0.3168042732949123,0.6485266862011594,1.2572669338739513,2,NW8 7RJ,Westminster,89963
2895.0,Blomfield Road,2450000.0,Flat / Apartment,1289.0,2.0,2.0,2.0,Little Venice,London,W9 2PD,51.521926,-0.184658,2109.0,4.811669201033028,Westminster,77772.0,0.8481409553660431,0.612854988416336,0.6658796754415044,2,W9 2PD,Westminster,176533
2896.0,Arena Tower,498000.0,Flat / Apartment,554.0,1.0,1.0,1.0, Canary Wharf,London,E14 9TA,51.497722,-0.015545,2892.0,7.247360847865917,Tower Hamlets,35904.0,3.3202431821980745,0.7145072180497076,0.5244106898374654,2,E14 9TA,Tower Hamlets,22903
2897.0,Oxborough House,590000.0,Flat / Apartment,795.0,2.0,2.0,2.0,33 Eltringham Street,London,SW18 1GS,51.462044,-0.184055,4696.0,7.021472940383565,Wandsworth,27388.0,0.9749334231196548,1.854612284562444,0.7765832877997858,2,SW18 1GS,Wandsworth,130300
2901.0,Bassein Park Road,2400000.0,House,3029.0,6.0,6.0,6.0,,London,W12 9RZ,51.501768,-0.245729,9235.0,8.90771954090076,Hammersmith and Fulham,24060.0,1.7160959858621578,1.0917488579224948,0.585291684890446,3,W12 9RZ,Hammersmith and Fulham,160396
2902.0,Park Mansions,850000.0,Flat / Apartment,975.0,3.0,3.0,3.0, Battersea,London,SW11 4HQ,51.474478,-0.163031,7585.0,5.024138252840387,Wandsworth,27388.0,1.275096490777972,2.028774556131774,0.608223151400387,2,SW11 4HQ,Wandsworth,124598
3397.0,Park Mansions,1350000.0,Flat / Apartment,1154.0,4.0,4.0,4.0,Prince of Wales Drive,London,SW11 4HQ,51.474478,-0.163031,,5.024138252840387,Wandsworth,27388.0,1.275096490777972,2.028774556131774,0.608223151400387,2,SW11 4HQ,Wandsworth,124598
2904.0,Manor House,1025000.0,Flat / Apartment,1070.0,3.0,3.0,3.0, Marylebone,London,NW1 5NP,51.521196,-0.164925,1636.0,3.486874480316308,Westminster,77772.0,0.1138306634648706,0.1707151377354373,0.8697763823220116,2,NW1 5NP,Westminster,78690
2905.0,Balcombe Street,520000.0,Flat / Apartment,411.0,1.0,1.0,1.0,Marylebone,London,NW1 6HD,51.524564,-0.162382,1327.0,3.482266380715402,Westminster,77772.0,0.386761902317332,0.2637114052996707,0.8797555112289687,2,NW1 6HD,Westminster,78796
2906.0,Charlwood Road,1950000.0,House,2158.0,3.0,3.0,3.0,Putney,London,SW15 1PW,51.463955,-0.220704,1476.0,8.768740439007013,Wandsworth,27388.0,1.379460994455416,0.9338075014467888,2.2571006091990244,3,SW15 1PW,Wandsworth,126798
2907.0,Corinthia Residences,8950000.0,New development,2956.0,3.0,3.0,3.0,10 Whitehall Place,London,SW1A 2BD,51.506253,-0.125307,477.0,0.6421996331608756,Westminster,77772.0,0.7982367090033285,0.233406214150514,0.1976425426964287,5,SW1A 2BD,Westminster,133159
3446.0,Corinthia Residences,8950000.0,New development,2956.0,3.0,3.0,3.0,10 Whitehall Place,London,SW1A 2BD,51.506253,-0.125307,,0.6421996331608756,Westminster,77772.0,0.7982367090033285,0.233406214150514,0.1976425426964287,5,SW1A 2BD,Westminster,133159
2909.0,Lansdowne Drive,1295000.0,House,1364.0,3.0,3.0,3.0,Hackney,London,E8 3ER,51.541354,-0.064018,4113.0,5.13396264727146,Hackney,35196.0,1.3372473867311458,2.3974842716680653,1.0014344817347258,3,E8 3ER,Hackney,32649
2911.0,Dartmouth Terrace,410000.0,Flat / Apartment,547.0,1.0,1.0,1.0,Blackheath,London,SE10 8AX,51.471976,-0.006638,6212.0,8.814329317012216,Lewisham,30815.0,2.2057648620362613,3.2410605865505886,0.8296778472139208,2,SE10 8AX,Lewisham,101436
2912.0,Embassy Works,625000.0,Flat / Apartment,541.0,1.0,1.0,1.0,10-12 Lawn Lane,London,SW8 1UD,51.48389,-0.121907,2801.0,2.9020391778484456,Lambeth,36982.0,1.7001536679248288,0.2388437200799804,0.5752732434624209,2,SW8 1UD,Lambeth,141718
2914.0,Beacon Tower,595000.0,Flat / Apartment,735.0,2.0,2.0,2.0,1 Spectrum Way,London,SW18 4GL,51.456177,-0.197214,4653.0,8.117172371515522,Wandsworth,27388.0,1.1235576925285071,1.5513252134207536,0.9000905132019373,2,SW18 4GL,Wandsworth,130984
2915.0,Tamarind Court,2650000.0,New development,1191.0,2.0,2.0,2.0,Stone Hall Gardens,London,W8 5UP,51.497883,-0.191304,1621.0,5.255337913481027,Kensington and Chelsea,25843.0,0.3061217561110507,0.3254683324697206,0.6975354469444257,5,W8 5UP,Kensington and Chelsea,175795
2916.0,Wandsworth Common West Side,2500000.0,House,2882.0,6.0,6.0,6.0,Wandsworth,London,SW18 2ED,51.454518,-0.181158,1064.0,7.557223952504215,Wandsworth,27388.0,1.291853890377338,2.317273493390187,0.2326078686013396,3,SW18 2ED,Wandsworth,130545
2983.0,Wandsworth Common West Side,2550000.0,House,2665.0,5.0,5.0,5.0,Wandsworth,London,SW18 2ED,51.454518,-0.181158,824.0,7.557223952504215,Wandsworth,27388.0,1.291853890377338,2.317273493390187,0.2326078686013396,3,SW18 2ED,Wandsworth,130545
2919.0,Heath Rise,1225000.0,Flat / Apartment,2056.0,3.0,3.0,3.0, Putney,London,SW15 3HF,51.454479,-0.216697,1945.0,9.213687178726683,Wandsworth,27388.0,0.3591949501424045,1.6010853887080718,1.1678157108473597,2,SW15 3HF,Wandsworth,127130
2920.0,Pembridge Villas,1795000.0,Flat / Apartment,1118.0,2.0,2.0,2.0,Notting Hill,London,W11 3EL,51.513463,-0.197461,2401.0,5.524539247038506,Kensington and Chelsea,25843.0,1.6436900348493138,0.4879292001027002,0.0414557284985303,2,W11 3EL,Kensington and Chelsea,159267
2922.0,Holroyd Road,2295000.0,House,2899.0,4.0,4.0,4.0,Putney,London,SW15 6LN,51.460467,-0.226123,1275.0,9.30147097309068,Wandsworth,27388.0,1.2879055434612612,1.4599297678184202,2.014740192320344,3,SW15 6LN,Wandsworth,127741
2923.0,Campden Hill Court,5000000.0,Flat / Apartment,2248.0,4.0,4.0,4.0,Campden Hill Road,London,W8 7HX,51.503194,-0.196324,833.0,5.482167663598881,Kensington and Chelsea,25843.0,0.9557260034301348,0.383237318077275,1.0466654858366435,2,W8 7HX,Kensington and Chelsea,176045
2924.0,Campion Road,2895000.0,House,3414.0,6.0,6.0,6.0,Putney,London,SW15 6NN,51.460384,-0.228343,822.0,9.43171449186106,Wandsworth,27388.0,1.4004472332559987,1.5933807062080478,1.9312268638266752,3,SW15 6NN,Wandsworth,127754
2925.0,Rutland Gate,1000000.0,Flat / Apartment,728.0,2.0,2.0,2.0,,London,SW7 1BH,51.50122,-0.167557,477.0,3.5665966620608587,Westminster,77772.0,1.24454518608556,0.329744869911815,0.9390656098888231,2,SW7 1BH,Westminster,140884
2926.0,Highbury New Park,625000.0,Flat / Apartment,825.0,2.0,2.0,2.0,,London,N5 2DJ,51.551657,-0.091304,910.0,5.007534680082651,Islington,31022.0,1.1149752311360823,1.0703739406505437,0.6042670896341408,2,N5 2DJ,Islington,74691
2927.0,Freeland Road,3000000.0,House,4088.0,6.0,6.0,6.0,Ealing,London,W5 3HR,51.513018,-0.290152,6675.0,11.950090566118364,Ealing,35050.269230769234,3.713580180610936,0.7783933415303277,0.5061476823678639,3,W5 3HR,Ealing,173654
2928.0,Edge Hill,3950000.0,New development,4438.0,5.0,5.0,5.0,Wimbledon,London,SW19 4NP,51.418529,-0.22338,6862.0,12.521979162391304,Merton,15374.0,1.926524068444619,1.3100961508257238,0.380327704426982,5,SW19 4NP,Merton,132181
